[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:00:30 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:15 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 95
[27-Mar-2018 05:02:42 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 05:02:51 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_select_db() in /home/ubuntu/workspace/Projects/TeamProject/get_prod.php:10
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/Projects/TeamProject/get_prod.php on line 10
[27-Mar-2018 05:05:16 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 06:59:21 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 06:59:46 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 06:59:46 UTC] PHP Notice:  Undefined variable: album_name in /home/ubuntu/workspace/Projects/TeamProject/get_prod.php on line 18
[29-Mar-2018 02:38:38 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 02:38:56 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 02:38:56 UTC] PHP Notice:  Undefined variable: album_name in /home/ubuntu/workspace/Projects/TeamProject/get_prod.php on line 18
[29-Mar-2018 02:39:00 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:33:13 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:33:22 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:33:22 UTC] PHP Notice:  Undefined variable: album_name in /home/ubuntu/workspace/Projects/TeamProject/get_prod.php on line 18
[29-Mar-2018 03:35:59 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 12
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Use of undefined constant inventory - assumed 'inventory' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 27
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 27
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Use of undefined constant price - assumed 'price' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 32
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 32
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Use of undefined constant quantity - assumed 'quantity' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 37
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 37
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Use of undefined constant album - assumed 'album' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 42
[29-Mar-2018 03:54:14 UTC] PHP Notice:  Undefined variable: searchType in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 42
[29-Mar-2018 03:54:39 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[29-Mar-2018 03:54:39 UTC] PHP Notice:  Use of undefined constant inventory - assumed 'inventory' in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 27
